,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
1046,机器学习,百度在线,10000人以上,上海 浦东新区 张江,本科,经验不限,大数据机器学习建模工程师,工作职责:1.	参与机器学习自动化平台建设。2.	有AutoML经验优先。3.	参与过机器学习建模实战，具有丰富的机器学习常用特征工程、数据挖掘、建模实战经验。4.	通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的产品和服务，通过技术创新推动产品成长。5.	研究数据挖掘或统计学习领域的前沿技术，应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，设计和评估数据挖掘方案。职责要求:1.	有机器学习自动化平台建设经验者优先。2.	熟练掌握机器学习算法和框架，具有机器学习方面资深经验者优先。3.	有金融行业经验，有用户画像、金融风控、精准营销、个性化定价相关经验者优先。4.	具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/分布式计算。5.	熟练使用分类、聚类、回归等算法，有相关项目和调优经验，熟悉海量数据处理、最优化。6.	熟练大数据框架（Hadoop、hive、Spark/Storm、hdfs）等，熟悉数据库、数据仓库、有海量数据处理经验。7.	具有Java、Python等工程经验。,30k-50k,不需要融资
1059,机器学习,海风教育,1000-9999人,上海 普陀区 江宁路,本科,1-3年,机器学习/深度学习算法工程师,1、负责机器学习、深度学习算法的研究与开发，并应用在自然语言处理、图像处理、数据挖掘等业务场景中； 2、根据业务需求设计相应的方案，并设计、开发机器学习/深度学习算法；对方案及算法进行验证和实现，解决实际业务问题；3、负责公司机器学习/深度学习算法平台建设，包括相关的代码库、工具库的封装、发布与迭代等，为上层应用提供支撑； 4、关注机器学习相关算法新趋势，并结合公司业务情况进行技术储备与预研。5、完成领导交代的其他事项 任职资格：1、国内985或211高校或国外名校本科及以上学历，计算机、信息、应用数学等相关专业毕业，硕士研究生以上学历优先； 2、两年以上机器学习算法相关工作经验，在机器学习、数据挖掘、统计学方向拥有扎实的理论基础； 3、精通常见机器学习算法，如逻辑回归、SVM、神经网络、决策树、朴素贝叶斯等，了解分布式机器学习平台架构；4、熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法，熟悉TensorFlow、PyTorch、MXNet等主流深度学习框架中的一种或多种；4、精通C/C++/java/Python中至少一门编程语言； 5、良好的沟通和团队协作能力，较强的动手与逻辑分析能力，对解决具有挑战性问题充满激情。,25k-40k,C轮
1060,机器学习,麦腾股份,100-499人,上海 浦东新区 金桥,硕士,3-5年,机器学习算法工程师---裕兰科技,岗位职责：1.负责基于传统学习机器学习算法的停车位检测算法开发；2.负责模块的维护及相关文档的撰写；3.配合嵌入式部门将所开发的的算法移植至嵌入式平台。岗位要求：1、 全日制图像处理、模式识别等相关专业硕士及以上学历，2 年及以上工作经验。2、 C/C++基础扎实，编程风格良好，熟练掌握 OPENCV 开源库。3、 熟练掌握图像处理、计算机视觉、及传统机器学习的基本原理及方法。4、 有实际的停车位检测项目经验或类似产品的开发经验。5、 英语六级以上，可熟练阅读英文文献，有良好的沟通能力。6、 工作积极主动，自驱力强，善于解决实际问题，责任心强。7、 有实际机器学习相关量产项目或算法嵌入式优化经验者优先。8、 有可证明能力的论文发表或权威比赛获奖者优先,10k-15k,已上市
1061,机器学习,无熵信息科技,20-99人,上海 黄浦区 鲁班路,本科,3-5年,高级机器学习算法工程师,"职位描述：1、根据公司总体发展战略，打造更高效的数据团队，为经营计划、运营发展提供更加专业的算法与模型支持；2、了解消费金融领域的各种业务场景的数据业务需求，设计、验证及优化风险管理工作的计量化标准、模型化工具和方法；3、针对各消金业务场景的风险评分模型的开发维护及风险控制相关的各类数据处理；4、对现有和潜在业务数据进行分析挖掘；5、设计和制作相关数据分析报表和日常统计报表并不断优化；6、进行数据监控，发现并指出数据异常情况，提出预警和建议，以保障业务正常开展；7、与业务部门沟通合作，应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，并研发创新方法以解决常规算法不能解决的问题；8、完成上级领导交待的其它工作任务。任职要求：1、3年及以上数据挖掘、机器学习相关经验，经济、金融、工商管理、数学、统计、工程等相关专业本科以上学历；2、精通数学建模的相关知识，对数据挖掘建模有实战经验，熟悉掌握机器学习/深度学习等相关技术，进行模型的开发，并能够将其应用于特定产品中；3、掌握主流的挖掘模型：LR、CART、K-Means、SVM、RF、NB、GBDT、XGboost等；对Scikit-learn，Numpy,Pandas, R语言包等数据挖掘平台有深入的实践经验；4、有确定、选择机器学习算法解决实际问题的思路，方法，并解决实际问题；5、具备一定的金融财务知识，能够做财务分析，成本分析及精算模型；6、精通SAS、SPSS、Matlab等统计分析软件至少其一，熟练掌握至少一门编程语言，例如Python、Java、R等； 7、具备良好的沟通、协调及组织能力，责任心强，具有团队协作精神；8、良好的学习能力，善于总结及归纳，工作积极主动具有创新精神；9、符合以下条件者优先考虑：精通Python，有在金融行业门的相关工作经验，硕士学位，在国内外知名期刊上发表过论文。",20k-40k,A轮
1063,机器学习,融拓科技,100-499人,上海 杨浦区 五角场,本科,应届生,数据算法工程师（机器学习）,数据算法工程师（机器学习）	--在校生		岗位要求：1.	运用统计学等方法，在公司的大数据平台上对海量数据进行深度数据挖掘，推出数据产品；2.	能用机器学习算法建模，挖掘数据更多的价值，不断优化迭代数据价值产品优势；任职要求：1．	具备扎实的数理功底，决策树、聚类、逻辑回归、关联分析、SVM、贝叶斯等数据挖掘法等；具备数据挖掘经历，亲自实现过算法或预测模型并将该算法或模型投入实际运用；2．	对数据结构和算法设计有较为深刻的理解，良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律；3．	有强烈的上进心和求知欲，善于学习和运用新知识；4．	具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论；5．	良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题；6．	较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识；,4k-7k,A轮
1064,机器学习,普华永道,1000-9999人,上海 黄浦区 新天地,本科,3-5年,人工智能、机器学习高级工程师,"Job DescriptionWe are looking for a scientist to research and realize the algorism based on tax big data, lead the research and innovation in machine learning, tap the business potential using technology to analyse data and advance product experience.Responsibilities•	Responsible for business-related algorithm design, development, performance optimization and unit testing.•	Build up models to analyse tax related data to figure out the tax risk and predict remedy for improvement using machine learning technology.•	Conduct in-depth data analyses to drive and deliver insights to help client make strategic decision (simulation).•	Implement date science and data mining techniques to solve business problems•	Work with engineering teams, support them to leverage various tools to automate models and reports.Skills and Qualifications•	Enjoy software design and coding, is capable to research and to learn continuously; has strong interest and curiosity of technology.•	Good team player with can-do attitude, problem oriented and able to operate individually•	3+ years of working experience, deep understanding of data architect and algorism design; is familiar with scripting, C++, C#, Java, Python, etc.•	Experience or specialty in any of the following is preferred – data mining, machine learning, acoustic signal processing, image processing, natural language processing or deep learning.•	Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred.•	Familiar with classic machine learning algorithms (e.g. k-NN, SVM, Decision tree/forest, etc.), experience with natural language processing (NLP) is a plus.",20k-40k,1000-9999人
1065,机器学习,径卫视觉,100-499人,上海 杨浦区 周家嘴路,硕士,1-3年,机器学习计算机视觉算法工程师,岗位职责1 开发自动驾驶车辆所需的计算机视觉和视频处理算法任职资格1 精通机器学习或模式识别，有丰富的项目经验2 有较完整的计算机视觉知识体系3 良好的软件开发技能，熟悉C/C++或Python4 图像识别、视频分析、数据挖掘竞赛获奖者优先,20k-35k,B轮
1066,机器学习,蚂蚁金服,10000人以上,上海 浦东新区 陆家嘴,本科,3-5年,机器学习算法工程师,职位描述1、设计和研发推荐/异常检测等相关业务的算法；2、根据业务需求，参与业务分析、特征分析、模型建立、算法实现等过程，并逐步迭代算法效果；3、对已有算法与服务进行性能优化，提升算法效能，扩大算法应用场景。职位要求1、在机器学习、统计分析、大数据处理等领域有一定的功底，3年以上相关工作经验；有推荐/搜索/广告，异常检测等领域经验者优先；2、优秀的算法应用能力，包括特征提取、模型建立、效果评估、应用部署以及优化迭代等环节；3、优秀的编程能力，至少熟悉一门常用语言及相关的算法库，如java、python、R等；4、计算机、数学或统计学等相关专业优先；热衷于创新技术，适应一定的工作压力；具备较强的业务敏感度者优先。,20k-40k,C轮
1067,机器学习,CTRIP,10000人以上,上海 长宁区 华漕,本科,3-5年,大数据分析挖掘/机器学习工程师,工作职责：1、服务策略研发：不定期进行专题分析，包括对酒店群、用户群、酒店服务的分析等，研发酒店提升客户服务策略并评效，提升平台转化率和客户体验，并改善收益。2、数据挖掘：根据业务需要，进行数据挖掘，建立模型并推动落地，提升业绩。3、数据化运营：跟踪日常业务指标，分析并定位问题，优化业务流程，对业绩指标负责。任职要求：1、 理工科专业，数学、统计、计算机相关专业优先； 2、 熟悉常用的机器学习算法，如随机森林、xgboost、聚类等算法；3、 至少掌握一门编程语言，C/C++/Python/Java/R/Scala均可；4、 熟悉SQL、hive、hadoop、Spark等数据库查询及分析工具；5、 逻辑清晰，对数字敏感；6、 最重要的，责任心强，积极主动，有主人翁精神，好学，有持续学习的习惯；7、 研究生相关工作经验2-4年，本科相关工作经验4-6年。,15k-25k,已上市
1068,机器学习,戎磐,20-99人,上海 长宁区 天山路,本科,3-5年,机器学习算法工程师,工作职责：1. 参与项目中大数据机器学习方向的开发工作；2. 负责大数据相关的数据分析、加工、清理、处理程序的开发；3. 分析用户行为数据，并设计合理的推荐算法模型及策略，并优化推荐排序；4. 通过对用户行为数据的挖掘，对用户进行建模，精准刻画用户各种属性；任职资格：1. 全日制本科及以上学历，计算机相关专业，1-3年相关经验；2. 熟练掌握分类、聚类、回归、降维等经典机器学习算法和技术，能够根据实际问题选择合适的模型和算法并进行相应的开发；3. 熟练掌握各类个性化推荐算法，并有开发个性化推荐系统的实际项目经验；4. 掌握python、matlab等脚本语言，熟悉各类数据挖掘工具（如weka、Mahout），能够快速建立模型并进行验证；5. 熟练Spark ML/Tensorflow等机器学习框架，有大数据处理经验，熟练部署与使用Hadoop/Spark集群的优先6. 具有良好的沟通能力，有责任心，有良好的学习能力，具备优秀的沟通能力和团队精神。,20k-30k,天使轮
1069,机器学习,博世猫,100-499人,上海 浦东新区 金桥,本科,3-5年,机器学习专家,岗位职责： 1. 从事基于机器学习／深度学习的航拍／卫星影像自动处理技术的研发；2. 负责机器学习／深度学习高性能计算系统的构建。任职要求： 1. 计算机、图像识别、自动化或者模式识别专业硕士／博士学历；2. 5年以上机器学习／深度学习项目研发经验：计算机视觉相关；,42k-57k,B轮
1070,机器学习,瑞阙,100-499人,上海 黄浦区 新天地,本科,3-5年,数据科学家 – 机器学习与算法实现,"职位 -  数据科学家 – 机器学习与算法实现我们（瑞阙文化有限公司）是一家全球领先的金融平台交易系统方案提供公司，并且打造了全球最先进的基于区块链与机器学习技术的数字货币交易平台。利用数据与技术更好地构建千万级别用户的数字交易平台并为终端用户提供优秀的体验是公司非常重要的核心。作为一名数据科学家，您将有机会使用丰富的业务数据（千万级别用户数与PB级别的数据）与业界一流的大数据机器学习平台构建有趣，创新并且是业界最新的数据产品与应用，以更好的服务我们遍布全球的用户。您也将与优秀的工程师，产品经理，市场推广经理与数据分析师团队一起，打造服务于千万用户的数据产品与服务。您将有机会参与设计并实现如下项目: 用户交易行为分析与建模:KYC,反洗钱与异常交易行为的分析与建模。基于区块链与加密数字货币技术的数据分析: 实现数据分析，建模与预测。个性化推荐系统与用户行为分析:基于推荐系统的的个性化用户服务于应用。用户满意度与反馈分析系统:利用数据分析与机器学习建模并分析用户反馈与满意度。如果您热爱并坚信区块链技术和数字货币，并且具备如下良好的技术素养与团队合作沟通能力，我们诚邀您加入机器学习与算法实现团队。我们期望您具备扎实的大型数据项目的实现与机器学习建模经验，习惯跨团队协作和合作，良好的沟通与技术动手能力。我们也坚信这是一个很好的提升您的区块链与机器学习能力的机会与平台。 工作要求：2年以上机器学习并且具有实际落地项目经验深入理解主流机器学习并具备良好的数学功底，例如熟悉主流的分类算法，推荐系统，机器学习的优化等。 具备TB到PB级别的数据平台的项目经验精通Python, Java, Scala等语言并且具备实际的项目经验（2年以上）良好的沟通技巧与跨团队协作能力硕士学历2年以上机器学习经验（或者博士学历）良好的英文听说读写能力优先考虑：深入理解机器学习并且具有产品化经验深入理解深度学习技术并且具备实际项目经验热爱数据与开源技术我们的福利：丰厚的奖金（每个季度进行发放）Team building一年一次国外旅游免费水果零食每月生日会餐贴和车贴免费晚餐缴纳五险一金12天带薪病假+带薪年假节日红包",45k-90k,不需要融资
