,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
388,数据挖掘,Truemetrics,20-99人,上海 静安区 曹家渡,本科,3-5年,网络数据挖掘工程师,岗位描述：1、了解和沟通在线数据监测的技术环境，独立完成监测规划并实施2、部署和实施Google Analytics等网站监测工具，并维护其运行，持续采集在线数据3、了解数据平台的API接口，可运用适当的语言导入/导出数据，执行多数据平台的对接4、了解数据库的技术原理，可以协同数据库工程师完成数据采集和接口维护任职要求：1、电子商务、计算机等相关专业本科及以上学历2、掌握HTML、JavaScript以及JAVA等语言3、了解至少一种后台语言如PHP、NET，可读懂相应代码4、熟悉数据库，应用服务器，和相关开发语言。有良好的数据库设计能力和sql编写能力5、熟悉下列任意一种数据分析软件R/Matlab/Python加分项：1、有过Google Analytics等网站监测工具的部署实施经验2、熟悉Hadoop、Spark等大数据平台开源软件，有实际项目架构经验3、了解机器学习/信息检索/自然语言处理/统计学习/博弈论/人工智能4、有hadoop、flume、storm、spark、zookeeper等相关开源项目经验5、熟悉IOS和Android开发6、熟悉常用的机器学习算法，能灵活运用模型进行数据分析员工福利：1、薪酬：无责任底薪+年底双薪+项目补贴+单项贡献奖+全勤奖2、补贴：餐费补贴+交通补贴3、保险：五险一金+补充医疗+意外险（七险一金）4、假期：双休+带薪年假5、其它福利：定期的健康体检+团队建设,8k-12k,不需要融资
389,数据挖掘,卯聚,20-99人,上海 静安区 天目西路,本科,3-5年,数据挖掘工程师,"岗位职责：1、对海量数据进行分析，从数据中挖掘潜在问题和业务价值，规划、设计基于挖掘模型的解决方案，为公司的业务提供支持2、对业务问题进行深入分析，能对关键分析思路进行产品化3、构建为各类业务及应用有价值的数据指标体系、关联规则与关系等岗位要求：1、计算机、数学、统计专业本科或以上学历2、有三年左右相关工作经验3、有一定数理统计基础，有SQL/R/Python软件编程经验4、熟悉数据挖掘和机器学习算法等常用算法,并对机器学习算法和理论有较深入的研究。熟悉常用算法（如决策树、聚类、逻辑回归、关联分析、SVM，贝叶斯、xgboost等）原理、有模型实施经验者优先5、熟练操作结构化数据库（如ORACLE,PG SQL,SQL SERVER），有Hadoop、Spark等大数据技术经验具有良好的独立解决问题能力、学习能力、团队合作和沟通能力",15k-30k,不需要融资
390,数据挖掘,星财通科技,20-99人,上海 杨浦区 江浦路,本科,1-3年,数据挖掘,条件介绍和能力要求：外汇现货市场、数据加密货币的数据处理，分析，挖掘；数据精度为tick，需承担开发、迭代更新自动化交易系统；基于现成的交易平台软件环境；对现有软件环境无法承载的算法和思路，有能力使用其它语言做为辅助开发，如java、py、node.js、C++ ；对预测算法具有独到见解，有能力用程序语言表述；入职前考核测试标准：请联系招聘人员以帮助建立起，合格的开发、测试用途的软件环境，独立开发出包含清晰逻辑的自动化交易系统，并写出此交易系统应用于市场历史数据的测试分析报告。标的交易工具集中在EURUSD、USDJPY、EURJPY。分析报告中需要用具体数值描述的其系统特点，如1倍杠杆条件下的DD，回复周期，敞口期，以pip数值描述的平均payoff等等。即一个简陋但区别于随机结果的交易模型及与之匹配的论文。考核标准：交易指令的成交类型为market，禁止使用stop指令。杠杆使用范围为1至10倍，每半年为一个回报清算期，期间内，净值DD与close profit的比值不大于4:3；净值增长率不低于15%。上述平均payoff大于0.8pip。交易环境：公司自选国际范围内的可靠broker；交易资金来自公司自有资金和私募基金；待遇来源：基金年度管理费和一定比例的基金利润。,8k-12k,不需要融资
393,数据挖掘,橙鹰,100-499人,上海 闵行区 华漕,学历不限,5-10年,资深数据挖掘工程师,职位描述：根据公安行业、客户的实际情况，深入挖掘业务需求，通过智能模型建设高效解决用户问题，不断产生客户价值。1.	通过算法模型，对公安各种业务风险进行预测、预警、分类、聚类；2.	与公安部门沟通合作，将数据与算法结合，应用到业务中去；3.	负责业务数据价值分析，发现业务风险；职位要求： 1. 统计学、计算机科学、数学等相关专业，硕士以上优先；2. 具有丰富的数据建模实践经验，3年以上数据挖掘、文本挖掘、图像识别相关经验，精通其中一两个领域；3. 熟练掌握Hive/SQL，拥有海量数据处理经验； 4. 熟练使用Python/R语言等其中一种语言优先； 5. 具有良好的商业敏感度和优秀的数据分析技能，能够开发创新而实际的分析方法以解决复杂的商业问题。6、为人正直，梦想驱动；乐于面对挑战，皮实，自我调整能力强；善于思考，具备钻研精神。,20k-40k,不需要融资
394,数据挖掘,饿了么,1000-9999人,上海 普陀区 长征,硕士,1-3年,数据挖掘工程师,"工作职责:-研究数据挖掘或统计学习领域的前沿技术，并用算法实现优化，解决实际问题-能用机器学习算法建模，提高运营效率，解决困难的业务问题（如广告系统、个性化推荐、精准营销等）-通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长职责要求:-对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识-具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论，追逐上述领域前沿动向-至少精通一门编程语言(Python/Java/PHP等)，熟悉网络编程、多线程、分布式编程技术(Hadoop/HBase/Spark等)，对数据结构和算法设计有较为深刻的理解，并有一定实践经验-良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识，带领低级别的同学用机器学习解决问题具有以下条件者优先：-有广告建模，推荐系统，反作弊，用户／商户画像建模型，调度系统经验-熟悉文本分类、聚类、机器翻译，有相关项目经验-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验-计算机/数学/统计/经济学等量化教育背景",20k-40k,D轮及以上
396,数据挖掘,车慧检,100-499人,上海 嘉定区 ,本科,1-3年,数据挖掘（社交网络  反欺诈）,岗位职责：1、负责用户社交网络数据的挖掘与分析；2、整合外部数据，构建反欺诈/评分模型的基础数据；3、从海量数据中提取关键信息，挖掘有效特征，并与数据分析师对数据结果进行探讨验证；4、负责搭建挖掘模型、机器学习算法的具体实现；5、参与开发信用模型，反欺诈模型，包括社交网络分析、文本数据挖掘等。岗位要求：1、本科及以上学历，须为统计学、计量经济学、数学、计算机专业；2、两年及以上数据挖掘相关工作经验，主导或者参与过社交网络分析与建模；3、熟练掌握SQL、R、Python以及相关进行分析的工具，了解Hadoop/Spark/Cosmos/ODPS等大数据分布式平台；4、具备团队合作精神，较好的抗压能力；5、对数据敏感，对数据背后的逻辑及场景有高昂的好奇心。,15k-30k,不需要融资
397,数据挖掘,智子云,100-499人,上海 杨浦区 延吉,硕士,1-3年,数据挖掘,职位描述我们正在寻找对大数据挖掘技术充满热情的年轻人，希望他/她们能够加入我们的大数据挖掘团队，参与研发具有颠覆性的智能化DSP引擎。具体研究方向包括：1.	竞价策略优化技术2.	作弊流量分析和过滤3.	海量访客的兴趣预测和画像技术。要求1.	计算机或者相关专业的硕士和博士研究生；2.	研究方向与数据挖掘和机器学习相关；3.	熟练掌握一门编程语言；4.	能够流畅阅读英语文献；,20k-40k,已上市
398,数据挖掘,金恪投资控股集团,1000-9999人,上海 浦东新区 ,本科,经验不限,数据挖掘,岗位描述：1.数据统计分析：游戏业务用户行为数据统计与分析，产品效果评估与分析，为产品策略优化迭代提供强有力的数据支持 2.数据挖掘：从海量日志数据中发掘有价值的信息，建立多个维度上的模型，用于指导产品优化岗位要求：1.数学、统计、金融、计算机或者相关专业本科以上学历 2.熟悉Java/Python，熟练掌握SQL，具有3年以上开发或者统计分析经验 3.了解HADOOP大数据平台架构，熟悉HDFS/HBase/Hive/MapReduce，熟练掌握Mapreduce程序开发 4.对数据仓库系统架构具有良好的认知，熟悉数据仓库相关技术，如 ETL、报表开发，具备数据分析技术并具有相关项目经验 5.掌握常用的数据分析工具、数据挖掘、机器学习算法是加分项,25k-33k,不需要融资
399,数据挖掘,复星云济信息,10000人以上,上海 徐汇区 漕河泾,本科,3-5年,数据挖掘工程师,岗位描述：通过NLP (Natural Language Processing) 信息抽取、数据挖掘等技术，从海量病历、论文、医学电子书籍、网页中进行知识挖掘，根据应用需求设计并完善医学知识图谱；开发并完善基于知识图谱的CDSS(临床辅助决策系统)。技能要求：1）熟悉linux开发环境；2）熟悉常用基本数据结构、算法；3）熟练使用python语言；4）常见机器学习算法5）自然语言处理、文本处理、数据挖掘相关工作经验背景需求(满足其中一条即可)：1) 具有医学信息学/生物信息学/临床医学学历背景（全日制本科）；2) 具有一年以上医学文本信息挖掘工作经验；(包括住院病历、医学文献、基因、蛋白结构等文本/字符序列信息挖掘)3) 具有NLP信息抽取、知识图谱构建、工作背景；4) 具有CDSS(临床辅助决策系统)核心功能开发经验；加分项：1) 熟悉常用机器学习、数据挖掘、NLP相关应用与算法2) 熟练使用hadoop、spark等分布式存储计算工具3) 熟悉爬虫使用和4) 计算机及有医学背景者优先,15k-25k,已上市
400,数据挖掘,拓链,100-499人,上海 虹口区 七浦路,本科,经验不限,区块链数据挖掘工程师（新闻）,岗位职责：1. 基于区块链相关的新闻和社交媒体的数据挖掘和分析2. 基于区块链链上和交易所数据的挖掘和分析3.  基于数据的抓取、挖掘、统计、分析和可视化呈现的新型新闻报道方式任职要求：1. 统计学、计量经济学、数学、计算机等相关专业本科或以上学历；对概率统计理论有一定了解，有一定的经济学基础2. 逻辑思维强，概念清晰，对数据敏感，善于联系实际，善于分析解释结果3. 熟悉常用的数据分析方法4. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情，优秀的表达和交流能力（直接主管为外国人，要求听说读写流利）,12k-24k,A轮
